IndID,Activity,Mode,Origin,Destination,DepartureTime
72981,Home,Car,843,842,14:20:00
72981,Other,Car,842,844,14:45:00
72981,Home,Car,844,842,17:00:00
98475,Other,Car,38,15,08:30:00
98475,Home,Car,15,38,09:45:00
98475,Other,Car,38,1254,11:30:00
98475,Home,Car,1254,38,13:00:00
98475,Other,Bike,38,384,15:30:00
98475,Home,Car,384,38,17:00:00
18339,Other,Car,400,404,13:30:00
18339,Home,Car,404,400,14:30:00
101982,Other,Car,331,939,12:30:00
101982,Home,Car,939,331,18:00:00
46857,Shop,Car,832,815,12:00:00
46857,Home,Car,815,832,17:00:00
97446,Shop,Bike,426,414,10:30:00
97446,Other,Car,414,920,13:30:00
97446,Home,Car,920,426,18:00:00
112503,Other,Transit,923,1339,13:20:00
112503,Other,Car,1339,1339,15:45:00
112503,Home,Car,1339,923,17:28:00
112503,Other,Car,923,48,18:40:00
112503,Home,Car,48,923,20:45:00
53997,Shop,Walk,1369,1243,17:15:00
53997,Home,Walk,1243,1369,18:00:00
121722,Other,Car,754,735,16:00:00
121722,Home,Car,735,754,18:00:00
48076,Shop,Transit,773,792,11:00:00
48076,Home,Transit,792,773,12:45:00
48076,Other,Walk,773,772,15:45:00
48076,Home,Walk,772,773,17:30:00
37135,Other,Bike,1252,332,09:50:00
37135,Home,Car,332,1252,16:30:00
37135,Other,Bike,1252,1251,18:50:00
37135,Home,Bike,1251,1252,20:10:00
12418,Other,Car,48,27,09:45:00
12418,Home,Car,27,48,11:05:00
12418,Other,Car,48,27,16:40:00
12418,Home,Car,27,48,18:05:00
128842,Shop,Car,581,548,14:00:00
128842,Home,Car,548,581,14:20:00
37303,Other,Car,401,661,12:20:00
37303,Home,Car,661,401,15:05:00
46900,Other,Car,1025,1152,10:00:00
46900,Home,Car,1152,1025,11:30:00
100891,Shop,Walk,1350,1290,11:30:00
100891,Other,Walk,1290,1329,13:00:00
100891,Home,Walk,1329,1350,15:00:00
43414,Other,Car,547,551,15:30:00
43414,Home,Car,551,547,18:30:00
88669,Other,Car,165,1278,11:10:00
88669,Home,Car,1278,165,16:45:00
70840,Other,Car,359,365,10:30:00
70840,Other,Car,365,365,14:30:00
70840,Home,Car,365,359,20:15:00
104860,Shop,Car,1188,469,12:00:00
104860,Other,Car,469,1164,15:00:00
104860,Home,Car,1164,1188,17:00:00
66031,Other,Car,1309,1002,13:54:00
66031,Home,Car,1002,1309,16:11:00
122878,Other,Walk,465,465,15:30:00
122878,Home,Walk,465,465,17:00:00
123823,Other,Car,1284,365,11:50:00
123823,Home,Transit,365,1284,15:30:00
42889,Other,Walk,1232,1220,10:32:00
42889,Home,Transit,1220,1232,13:20:00
42889,Other,Walk,1232,1220,17:33:00
42889,Home,Transit,1220,1232,19:10:00
35959,Shop,Bike,1309,1281,10:20:00
35959,Other,Bike,1281,1286,11:20:00
35959,Other,Walk,1286,1213,16:20:00
35959,Home,Bike,1213,1309,16:30:00
117691,Other,Car,1299,997,09:30:00
117691,Other,Car,997,993,12:30:00
117691,Home,Car,993,1299,14:20:00
52234,Other,Car,1103,1048,10:05:00
52234,Home,Car,1048,1103,14:05:00
10927,Shop,Walk,175,226,13:30:00
10927,Home,Transit,226,175,14:30:00
8281,Other,Transit,195,1169,10:00:00
8281,Home,Transit,1169,195,15:45:00
6412,Other,Transit,206,171,09:50:00
6412,Home,Transit,171,206,10:30:00
85477,Other,Walk,120,140,14:00:00
85477,Home,Transit,140,120,19:30:00
37114,Other,Walk,1270,1358,15:30:00
37114,Home,Walk,1358,1270,18:40:00
64855,Other,Walk,1358,1328,13:05:00
64855,Other,Walk,1328,1282,14:50:00
64855,Other,Transit,1282,1358,15:00:00
64855,Home,Transit,1358,1358,15:35:00
51142,Other,Transit,685,1286,14:35:00
51142,Home,Transit,1286,685,18:30:00
52003,Shop,Car,670,704,17:30:00
52003,Other,Car,704,660,18:00:00
52003,Home,Car,660,670,19:10:00
29008,Other,Car,45,24,09:00:00
29008,Shop,Car,24,27,11:10:00
29008,Home,Car,27,45,11:30:00
29008,Shop,Car,45,398,15:40:00
29008,Home,Car,398,45,17:15:00
36064,Other,Car,954,905,12:30:00
36064,Home,Car,905,954,18:30:00
123634,Other,Transit,1128,761,10:00:00
123634,Home,Transit,761,1128,14:00:00
114625,Shop,Walk,744,743,14:36:00
114625,Home,Walk,743,744,15:01:00
17395,Shop,Car,738,735,13:00:00
17395,Home,Car,735,738,13:30:00
17395,Other,Car,738,323,15:45:00
17395,Home,Car,323,738,20:45:00
42406,Shop,Transit,489,478,12:50:00
42406,Home,Transit,478,489,14:15:00
93520,Other,Walk,989,987,09:30:00
93520,Other,Transit,987,1005,10:09:00
93520,Home,Walk,1005,989,13:10:00
93520,Shop,Car,989,1221,14:46:00
93520,Other,Car,1221,668,15:17:00
93520,Home,Car,668,989,18:20:00
83188,Other,Car,1003,1373,13:00:00
83188,Home,Car,1373,1003,14:00:00
50554,Other,Car,301,718,16:30:00
50554,Home,Car,718,301,17:20:00
26425,Other,Transit,616,560,12:50:00
26425,Home,Transit,560,616,15:30:00
64834,Other,Bike,141,1258,09:40:00
64834,Home,Bike,1258,141,21:45:00
78862,Shop,Walk,101,1196,13:11:00
78862,Other,Walk,1196,1282,14:15:00
78862,Home,Transit,1282,101,18:35:00
79513,Work,Car,228,1137,09:00:00
79513,Home,Car,1137,228,16:00:00
76615,Other,Car,537,64,13:00:00
76615,Home,Car,64,537,20:30:00
30289,Other,Transit,448,423,14:10:00
30289,Home,Transit,423,448,16:20:00
37555,Other,Transit,873,365,07:55:00
37555,Home,Transit,365,873,17:00:00
7609,Work,Transit,1334,1208,07:30:00
7609,Home,Transit,1208,1334,18:00:00
8176,Other,Transit,1254,1281,12:20:00
8176,Home,Transit,1281,1254,16:00:00
129073,Shop,Car,1241,1309,11:15:00
129073,Home,Car,1309,1241,12:25:00
129073,Other,Transit,1241,1282,14:10:00
129073,Home,Transit,1282,1241,18:00:00
17647,Other,Car,1186,1164,11:00:00
17647,Home,Car,1164,1186,14:15:00
78001,Other,Walk,1254,1254,14:00:00
78001,Shop,Transit,1254,1203,14:15:00
78001,Home,Transit,1203,1254,17:15:00
8344,Other,Walk,1253,1224,10:45:00
8344,Home,Transit,1224,1253,16:45:00
89866,Other,Walk,1309,1255,11:45:00
89866,Home,Walk,1255,1309,14:00:00
79072,Other,Walk,1222,1225,11:50:00
79072,Shop,Walk,1225,900,12:55:00
79072,Shop,Walk,900,1223,13:45:00
79072,Home,Walk,1223,1222,14:30:00
21448,Other,Car,286,719,08:00:00
21448,Home,Transit,719,286,12:00:00
48895,Shop,Car,280,283,16:45:00
48895,Other,Car,283,268,16:55:00
48895,Home,Car,268,280,21:40:00
102928,Shop,Walk,1343,1324,12:00:00
102928,Home,Walk,1324,1343,13:00:00
36274,Other,Car,426,423,12:00:00
36274,Other,Car,423,423,13:30:00
36274,Home,Car,423,426,16:00:00
49273,Work,Walk,1318,1323,11:30:00
49273,Shop,Walk,1323,1318,14:45:00
49273,Home,Walk,1318,1318,14:55:00
49273,Other,Walk,1318,1318,17:20:00
49273,Home,Walk,1318,1318,17:35:00
9142,Shop,Car,1318,894,11:00:00
9142,Home,Car,894,1318,13:45:00
9142,Other,Walk,1318,1319,14:45:00
9142,Home,Walk,1319,1318,15:10:00
9142,Other,Car,1318,1319,16:50:00
9142,Home,Car,1319,1318,17:10:00
52360,Shop,Transit,1318,365,10:50:00
52360,Other,Transit,365,333,12:30:00
52360,Home,Transit,333,1318,16:30:00
85183,Other,Car,727,1308,11:30:00
85183,Home,Car,1308,727,12:36:00
85183,Shop,Car,727,689,13:45:00
85183,Other,Transit,689,1030,14:10:00
85183,Home,Transit,1030,727,16:45:00
76258,Other,Car,435,134,13:45:00
76258,Home,Walk,134,435,14:20:00
56875,Shop,Transit,446,182,15:35:00
56875,Home,Bike,182,446,16:35:00
38185,Other,Transit,53,1323,16:10:00
38185,Home,Transit,1323,53,18:15:00
48055,Other,Car,10,43,15:00:00
48055,Home,Car,43,10,16:30:00
7357,Other,Walk,43,42,08:30:00
7357,Shop,Walk,42,44,10:00:00
7357,Home,Walk,44,43,11:45:00
7357,Shop,Car,43,1281,13:00:00
7357,Home,Transit,1281,43,15:30:00
7357,Other,Car,43,954,18:00:00
7357,Home,Car,954,43,18:30:00
111076,Other,Transit,19,1220,14:10:00
111076,Home,Transit,1220,19,18:15:00
13636,Shop,Car,736,767,08:20:00
13636,Home,Car,767,736,08:45:00
13636,Other,Car,736,750,09:20:00
13636,Home,Car,750,736,09:45:00
13636,Other,Bike,736,738,13:30:00
13636,Home,Bike,738,736,15:10:00
13636,Shop,Car,736,743,16:30:00
13636,Home,Car,743,736,17:05:00
119371,Other,Car,748,815,09:30:00
119371,Home,Car,815,748,16:30:00
124180,Other,Transit,643,1208,12:34:00
124180,Home,Transit,1208,643,17:40:00
76489,Shop,Car,902,44,11:30:00
76489,Home,Car,44,902,16:05:00
76489,Other,Car,902,910,17:43:00
76489,Home,Car,910,902,17:58:00
76489,Other,Car,902,910,18:40:00
76489,Home,Car,910,902,19:05:00
77686,Other,Walk,914,900,16:30:00
77686,Home,Car,900,914,21:00:00
37576,Shop,Car,908,909,17:00:00
37576,Home,Car,909,908,17:30:00
64015,Shop,Car,918,735,11:38:00
64015,Home,Transit,735,918,14:50:00
64015,Other,Walk,918,917,16:15:00
64015,Home,Walk,917,918,18:55:00
102844,Other,Car,662,757,08:00:00
102844,Home,Car,757,662,09:45:00
102844,Other,Car,662,702,10:25:00
102844,Home,Car,702,662,11:30:00
102844,Shop,Car,662,668,13:00:00
102844,Home,Car,668,662,14:00:00
41419,Other,Walk,686,669,12:00:00
41419,Home,Walk,669,686,17:00:00
52066,Other,Car,686,1373,10:10:00
52066,Shop,Car,1373,704,11:45:00
52066,Home,Car,704,686,12:40:00
85204,Shop,Car,674,668,15:20:00
85204,Home,Car,668,674,17:00:00
47908,Work,Car,696,733,11:00:00
47908,Home,Car,733,696,18:00:00
119476,Other,Car,691,313,10:00:00
119476,Home,Car,313,691,15:00:00
127645,Work,Walk,692,692,08:58:00
127645,Home,Walk,692,692,16:30:00
11179,Other,Car,488,815,16:15:00
11179,Home,Car,815,488,19:05:00
10801,Other,Car,528,489,11:00:00
10801,Home,Car,489,528,15:00:00
31843,Other,Car,356,939,11:30:00
31843,Home,Car,939,356,16:45:00
98035,Other,Car,365,346,17:35:00
98035,Work,Car,346,331,18:06:00
98035,Shop,Car,331,354,18:21:00
98035,Home,Car,354,365,18:52:00
21616,Shop,Car,354,354,13:30:00
21616,Home,Car,354,354,16:00:00
40474,Work,Car,285,689,11:30:00
40474,Other,Car,689,689,17:05:00
40474,Home,Car,689,285,17:25:00
30982,Other,Car,278,285,12:05:00
30982,Home,Car,285,278,14:40:00
114184,Other,Car,284,288,11:30:00
114184,Home,Car,288,284,14:10:00
113449,Other,Bike,808,808,17:30:00
113449,Home,Bike,808,808,20:00:00
114436,Other,Car,871,345,09:30:00
114436,Home,Car,345,871,11:00:00
114436,Shop,Car,871,849,16:30:00
114436,Home,Car,849,871,17:30:00
33376,Other,Car,865,1297,10:25:00
33376,Home,Car,1297,865,20:00:00
117208,Other,Car,867,877,09:05:00
117208,Home,Car,877,867,11:50:00
116746,Other,Walk,851,1224,11:10:00
116746,Home,Transit,1224,851,13:15:00
36232,Other,Car,875,897,06:30:00
36232,Home,Car,897,875,15:00:00
36232,Shop,Car,875,849,17:20:00
36232,Home,Car,849,875,18:15:00
36232,Other,Bike,875,875,19:00:00
36232,Home,Bike,875,875,22:15:00
57421,Other,Car,889,861,12:00:00
57421,Home,Car,861,889,14:30:00
57421,Shop,Car,889,855,18:00:00
57421,Home,Car,855,889,18:30:00
119959,Other,Transit,572,1354,12:30:00
119959,Home,Transit,1354,572,21:30:00
6853,Shop,Car,548,1103,11:00:00
6853,Home,Car,1103,548,11:50:00
24955,Work,Transit,551,120,13:15:00
24955,Home,Transit,120,551,21:20:00
60739,Other,Walk,431,433,13:45:00
60739,Home,Walk,433,431,16:00:00
41986,Other,Car,619,560,15:00:00
41986,Home,Car,560,619,19:00:00
12775,Work,Transit,614,102,06:30:00
12775,Home,Transit,102,614,16:30:00
64498,Shop,Walk,604,608,12:50:00
64498,Home,Walk,608,604,14:15:00
10129,Work,Car,304,689,07:10:00
10129,Home,Car,689,304,15:30:00
25438,Other,Car,296,301,12:35:00
25438,Home,Car,301,296,14:54:00
24052,Other,Car,1078,1061,09:25:00
24052,Home,Car,1061,1078,14:30:00
79954,Other,Car,1059,1061,08:30:00
79954,Other,Car,1061,1226,08:50:00
79954,Other,Car,1226,1289,10:40:00
79954,Other,Car,1289,1226,11:25:00
79954,Home,Car,1226,1059,15:00:00
85645,Other,Car,403,276,10:50:00
85645,Home,Car,276,403,16:50:00
5866,Shop,Car,395,89,11:20:00
5866,Home,Car,89,395,12:30:00
103369,Other,Car,935,966,10:25:00
103369,Other,Car,966,1145,10:38:00
103369,Shop,Car,1145,668,12:35:00
103369,Other,Car,668,957,15:30:00
103369,Home,Car,957,935,16:05:00
103369,Shop,Walk,935,938,17:15:00
103369,Home,Walk,938,935,17:40:00
58240,Shop,Car,942,971,12:00:00
58240,Home,Car,971,942,14:15:00
36442,Shop,Transit,954,89,13:00:00
36442,Home,Transit,89,954,14:00:00
31801,Other,Walk,1009,1009,10:30:00
31801,Home,Walk,1009,1009,16:00:00
35938,Other,Transit,1003,1015,15:28:00
35938,Home,Car,1015,1003,16:40:00
42007,Other,Walk,282,282,10:10:00
42007,Home,Walk,282,282,11:30:00
42007,Shop,Car,282,287,16:10:00
42007,Home,Car,287,282,16:25:00
82033,Other,Transit,276,1239,10:30:00
82033,Home,Transit,1239,276,18:00:00
889,Shop,Car,421,414,10:45:00
889,Home,Car,414,421,11:55:00
9730,Other,Car,923,52,11:00:00
9730,Home,Car,52,923,15:00:00
56140,Work,Bike,921,1219,06:15:00
56140,Home,Bike,1219,921,14:20:00
21763,Other,Car,923,1109,14:00:00
21763,Home,Car,1109,923,19:30:00
39550,Other,Car,942,522,14:00:00
39550,Home,Car,522,942,20:00:00
9583,Shop,Car,901,398,10:30:00
9583,Home,Transit,398,901,11:30:00
37009,Shop,Car,904,939,15:00:00
37009,Home,Car,939,904,15:30:00
49861,Shop,Car,902,43,11:00:00
49861,Home,Car,43,902,11:55:00
9373,Other,Transit,898,67,13:45:00
9373,Other,Transit,67,1323,16:30:00
9373,Home,Transit,1323,898,18:36:00
114226,Shop,Car,1326,849,12:30:00
114226,Home,Car,849,1326,14:00:00
114226,Shop,Car,1326,849,15:55:00
114226,Home,Car,849,1326,16:15:00
114226,Other,Walk,1326,1326,19:54:00
114226,Home,Walk,1326,1326,19:58:00
79177,Other,Walk,1316,1354,14:00:00
79177,Shop,Walk,1354,1322,14:40:00
79177,Home,Walk,1322,1316,15:30:00
7147,Other,Walk,1276,1276,10:30:00
7147,Other,Transit,1276,1370,13:47:00
7147,Shop,Walk,1370,1336,15:55:00
7147,Home,Transit,1336,1276,17:06:00
7147,Other,Walk,1276,1326,18:15:00
7147,Shop,Walk,1326,1276,19:20:00
7147,Home,Walk,1276,1276,19:40:00
20188,Other,Transit,1257,1223,08:20:00
20188,Home,Transit,1223,1257,15:00:00
96838,Other,Walk,1260,1323,13:45:00
96838,Home,Walk,1323,1260,20:00:00
79765,Other,Transit,1324,1187,09:10:00
79765,Home,Transit,1187,1324,15:30:00
51814,Other,Transit,1258,1009,11:30:00
51814,Home,Transit,1009,1258,16:00:00
17185,Shop,Car,1326,398,11:00:00
17185,Home,Car,398,1326,14:00:00
38626,Other,Car,717,669,11:00:00
38626,Home,Car,669,717,13:00:00
62923,Other,Car,729,284,08:00:00
62923,Home,Car,284,729,18:00:00
45430,Other,Car,809,807,10:30:00
45430,Home,Car,807,809,11:30:00
24430,Other,Walk,491,491,12:47:00
24430,Home,Walk,491,491,13:20:00
24430,Other,Car,491,491,15:45:00
24430,Home,Car,491,491,16:20:00
24430,Other,Car,491,490,16:25:00
24430,Home,Car,490,491,16:35:00
24430,Shop,Car,491,501,17:50:00
24430,Home,Car,501,491,18:08:00
49714,Other,Walk,500,529,11:30:00
49714,Home,Walk,529,500,12:30:00
49714,Other,Transit,500,219,15:00:00
49714,Home,Transit,219,500,17:00:00
84532,Other,Car,763,748,12:45:00
84532,Home,Car,748,763,13:25:00
84532,Shop,Car,763,743,17:05:00
84532,Home,Car,743,763,17:45:00
114268,Other,Car,767,209,08:00:00
114268,Home,Car,209,767,11:00:00
87199,Other,Car,560,558,09:40:00
87199,Home,Car,558,560,11:10:00
87199,Other,Car,560,608,13:20:00
87199,Other,Car,608,603,14:00:00
87199,Other,Car,603,603,17:00:00
87199,Other,Car,603,560,17:22:00
87199,Home,Car,560,560,18:08:00
96964,Work,Transit,387,1282,05:30:00
96964,Home,Transit,1282,387,16:00:00
32872,Other,Car,370,465,14:30:00
32872,Home,Car,465,370,20:00:00
82138,Other,Car,885,894,11:00:00
82138,Home,Car,894,885,14:00:00
82138,Other,Car,885,884,15:45:00
82138,Home,Car,884,885,17:10:00
110404,Other,Car,894,897,14:30:00
110404,Home,Car,897,894,15:20:00
30919,Other,Car,839,124,11:30:00
30919,Shop,Car,124,469,13:00:00
30919,Other,Car,469,124,14:30:00
30919,Home,Car,124,839,19:30:00
9772,Other,Car,889,354,11:00:00
9772,Home,Car,354,889,14:10:00
25648,Other,Car,870,1316,14:40:00
25648,Home,Car,1316,870,15:30:00
76279,Other,Car,615,598,09:10:00
76279,Shop,Car,598,597,10:30:00
76279,Home,Car,597,615,11:15:00
33271,Other,Car,606,9,11:30:00
33271,Home,Car,9,606,16:30:00
21406,Shop,Transit,1020,1005,16:10:00
21406,Home,Transit,1005,1020,17:15:00
117523,Other,Car,311,302,11:00:00
117523,Shop,Car,302,306,12:00:00
117523,Other,Car,306,1048,12:30:00
117523,Home,Car,1048,311,14:30:00
3409,Other,Car,354,894,10:00:00
3409,Home,Car,894,354,13:00:00
3409,Shop,Car,354,365,15:00:00
3409,Home,Car,365,354,16:15:00
7672,Shop,Car,421,414,14:40:00
7672,Other,Car,414,414,15:24:00
7672,Home,Car,414,421,18:42:00
7672,Other,Walk,421,421,20:05:00
7672,Home,Walk,421,421,20:40:00
128968,Other,Car,430,426,09:20:00
128968,Home,Car,426,430,09:40:00
128968,Other,Car,430,426,11:15:00
128968,Home,Car,426,430,11:40:00
128968,Other,Car,430,431,18:00:00
128968,Shop,Car,431,424,18:15:00
128968,Shop,Car,424,430,18:50:00
128968,Home,Car,430,430,19:15:00
49588,Other,Car,722,725,13:30:00
49588,Home,Car,725,722,16:00:00
111160,Other,Walk,731,731,13:00:00
111160,Shop,Walk,731,723,13:05:00
111160,Home,Walk,723,731,13:50:00
7840,Work,Car,716,1244,05:40:00
7840,Home,Car,1244,716,15:35:00
115822,Work,Transit,719,1260,13:00:00
115822,Home,Transit,1260,719,20:10:00
118825,Work,Transit,301,926,13:20:00
118825,Home,Transit,926,301,20:00:00
62482,Work,Transit,1366,1318,14:15:00
62482,Home,Transit,1318,1366,21:00:00
5341,Work,Car,1025,689,09:40:00
5341,Shop,Car,689,689,16:15:00
5341,Home,Car,689,1025,16:25:00
34468,Other,Car,4,0,12:45:00
34468,Home,Car,0,4,14:30:00
14329,Work,Car,764,43,09:15:00
14329,Home,Car,43,764,18:30:00
70273,Other,Bike,153,100,08:30:00
70273,Home,Bike,100,153,12:30:00
70273,Other,Car,153,606,14:30:00
70273,Home,Car,606,153,16:50:00
120631,Shop,Walk,863,867,11:45:00
120631,Home,Walk,867,863,12:30:00
70084,Shop,Car,1060,1061,10:00:00
70084,Home,Car,1061,1060,11:15:00
55090,Other,Transit,1093,1041,08:25:00
55090,Home,Transit,1041,1093,15:10:00
121576,Work,Car,1016,1329,12:05:00
121576,Home,Car,1329,1016,14:00:00
100051,Other,Car,1161,1161,09:30:00
100051,Home,Car,1161,1161,12:00:00
118027,Home,Car,96,616,11:45:00
118027,Shop,Car,616,96,13:30:00
118027,Other,Car,96,53,14:20:00
118027,Home,Car,53,96,16:10:00
118027,Shop,Car,96,926,19:30:00
118027,Home,Car,926,96,20:20:00
27643,Other,Car,465,480,13:30:00
27643,Home,Car,480,465,19:30:00
20860,Other,Car,484,522,08:03:00
20860,Home,Car,522,484,18:10:00
99946,Other,Car,1022,1025,14:00:00
99946,Home,Car,1025,1022,16:45:00
56098,Shop,Car,954,926,14:00:00
56098,Home,Car,926,954,14:25:00
56098,Shop,Car,954,971,15:00:00
56098,Home,Walk,971,954,15:27:00
22435,Other,Walk,1210,1286,10:30:00
22435,Home,Walk,1286,1210,12:00:00
57778,Other,Transit,866,1344,10:45:00
57778,Home,Transit,1344,866,18:30:00
98056,Other,Car,737,540,14:45:00
98056,Home,Car,540,737,16:45:00
104209,Other,Car,1275,170,12:50:00
104209,Home,Transit,170,1275,19:30:00
18088,Other,Car,303,319,10:40:00
18088,Home,Car,319,303,12:40:00
18088,Shop,Car,303,322,19:00:00
18088,Home,Car,322,303,19:30:00
75817,Other,Car,311,302,09:30:00
75817,Home,Car,302,311,15:20:00
2716,Work,Car,651,89,09:15:00
2716,Home,Car,89,651,15:00:00
123445,Shop,Car,1147,1133,16:00:00
123445,Home,Car,1133,1147,16:30:00
101731,Other,Car,304,319,07:30:00
101731,Home,Car,319,304,09:45:00
101731,Other,Car,304,319,11:20:00
101731,Home,Car,319,304,12:40:00
107443,Work,Car,434,1195,08:00:00
107443,Other,Car,1195,859,13:20:00
107443,Home,Car,859,434,13:40:00
60802,Other,Car,908,901,08:50:00
60802,Home,Car,901,908,12:35:00
41587,Other,Car,12,247,09:50:00
41587,Home,Car,247,12,17:00:00
73822,Other,Transit,883,1239,14:00:00
73822,Home,Transit,1239,883,20:00:00
71680,Other,Car,489,450,12:00:00
71680,Home,Car,450,489,21:00:00
15358,Other,Car,246,238,11:00:00
15358,Home,Car,238,246,12:30:00
123529,Shop,Walk,551,548,10:30:00
123529,Home,Walk,548,551,12:15:00
62860,Other,Transit,1343,491,12:00:00
62860,Home,Transit,491,1343,14:15:00
96565,Other,Car,1009,699,13:00:00
96565,Home,Car,699,1009,14:10:00
57757,Other,Car,267,661,09:15:00
57757,Home,Car,661,267,11:15:00
57757,Other,Car,267,285,11:50:00
57757,Home,Car,285,267,12:50:00
57757,Other,Car,267,266,13:45:00
57757,Home,Car,266,267,14:05:00
57757,Other,Car,267,266,15:20:00
57757,Home,Car,266,267,15:35:00
57757,Other,Car,267,285,19:05:00
57757,Home,Car,285,267,20:05:00
70945,Other,Bike,852,1002,12:30:00
70945,Home,Bike,1002,852,16:50:00
100303,Other,Car,852,1269,13:00:00
100303,Home,Car,1269,852,17:40:00
34426,Other,Car,431,1239,09:30:00
34426,Home,Car,1239,431,14:45:00
34426,Other,Car,431,426,20:50:00
34426,Home,Car,426,431,22:05:00
63301,Other,Walk,1286,1208,10:05:00
63301,Home,Walk,1208,1286,12:03:00
63301,Other,Transit,1286,1224,15:41:00
63301,Home,Transit,1224,1286,18:30:00
532,Other,Transit,483,1195,13:40:00
532,Home,Transit,1195,483,18:00:00
77203,Other,Car,1243,170,11:15:00
77203,Home,Car,170,1243,22:18:00
116620,Shop,Car,1284,1336,15:00:00
116620,Home,Car,1336,1284,15:45:00
59584,Other,Car,833,791,18:00:00
59584,Home,Car,791,833,18:45:00
117922,Other,Car,939,905,14:00:00
117922,Home,Car,905,939,14:25:00
116347,Other,Car,1101,1093,12:00:00
116347,Home,Car,1093,1101,16:00:00
30121,Other,Walk,1211,1213,13:35:00
30121,Home,Walk,1213,1211,14:25:00
102256,Shop,Car,681,689,11:00:00
102256,Home,Car,689,681,12:00:00
70378,Shop,Car,1324,894,10:30:00
70378,Home,Car,894,1324,14:00:00
107821,Shop,Car,989,994,15:05:00
107821,Home,Car,994,989,15:45:00
65632,Other,Car,652,375,13:00:00
65632,Home,Car,375,652,16:00:00
65632,Other,Car,652,638,19:50:00
65632,Home,Car,638,652,22:10:00
88438,Other,Car,311,719,07:30:00
88438,Home,Car,719,311,09:50:00
72961,Shop,Car,745,735,13:00:00
72961,Home,Car,735,745,14:30:00
72961,Other,Car,745,757,18:30:00
72961,Home,Car,757,745,19:10:00
39802,Other,Transit,722,1359,17:05:00
39802,Home,Transit,1359,722,21:50:00
59710,Shop,Car,435,505,11:20:00
59710,Home,Car,505,435,12:15:00
60928,Other,Car,654,673,17:10:00
60928,Shop,Car,673,657,17:55:00
60928,Home,Car,657,654,18:35:00
4900,Other,Car,870,864,08:45:00
4900,Home,Car,864,870,16:00:00
88543,Other,Car,512,499,11:35:00
88543,Home,Car,499,512,13:15:00
106645,Work,Transit,265,254,06:20:00
106645,Home,Transit,254,265,16:00:00
73339,Shop,Car,547,469,13:30:00
73339,Home,Car,469,547,14:10:00
96250,Other,Transit,1284,1221,09:00:00
96250,Home,Transit,1221,1284,13:00:00
40705,Other,Car,718,716,14:30:00
40705,Home,Car,716,718,16:00:00
79009,Other,Walk,815,815,11:40:00
79009,Home,Walk,815,815,13:30:00
61726,Work,Walk,1257,1315,08:30:00
61726,Home,Walk,1315,1257,18:00:00
61726,Shop,Bike,1257,1261,19:00:00
61726,Home,Bike,1261,1257,21:00:00
104125,Shop,Car,1276,894,11:00:00
104125,Home,Car,894,1276,12:55:00
104125,Other,Bike,1276,170,14:10:00
104125,Home,Bike,170,1276,15:00:00
118720,Work,Car,277,1023,07:58:00
118720,Home,Car,1023,277,18:10:00
